津波id,津波名,津波名(英語),文献id,文献名,文献名(英語),痕跡id,文献時代_市町村名,文献記載_地名,文献記載_かな,ひらがな・カナ,登録時_都道府県,登録時_市町村名,市町村名確認年月日,地点位置詳細情報,地名変遷等,地名_備考_仮位置,測地系,緯度_度,緯度_分,緯度_秒,経度_度,経度_分,経度_秒,住所地番情報_信頼度,地図等情報_信頼度,測定対象物,証言等,津波堆積物_層厚,津波堆積物_出典,文献記載_測定基準面,文献記載_測定基準_信頼度,地盤変位z,最大波,文献記載_痕跡高_下限,文献記載_痕跡高_上限,文献記載_史料記載値,文献記載_痕跡パターン,文献記載_高さ定義_信頼度,文献記載の痕跡高さ備考,tp_基準面補正方法,tp_痕跡高_下限,tp_痕跡高_上限,tp_痕跡パターン,測定方法,測定方法_その他,痕跡信頼度,判定理由,信頼度判定者,文献,雑誌,参照頁等,引用史料,原資料所在,文献信頼度,文献信頼度―備考,史料集名等,記載内容及び図表,原文備考,検潮所名
"0045","1854安政南海地震津波","1854 Ansei Nankai","316","和歌山県湯浅・広に遡上した南海道津波の調査 : 1946年南海道および宝永・安政津波について","Field Survey of the Nankaido Tsunamis Inundating Yuasa and Hiro, Wakayama Prefecture : The 1946 Nankaido, 1707 Hoei and 1854 Ansei Tsunamis","415","有田郡湯浅町","北戸岩","Kitadoiwa","きたどいわ","和歌山県","有田郡湯浅町","2012年1月","北戸岩","","","新測地系","34","2","15.300","135","10","43.700","◎","◎","","","","","T.P.","◎","","","3.20","3.20","","浸水高","◎","","","3.20","3.20","浸水高","その他","自動レベル・標尺を用いて地盤高を測量，浸水面（旧家での聞き取り・寺院の記録から確定）を実測","B","痕跡地点の詳細位置は不明のためFig.17中の「×北戸宮」を位置設定とし，測量成果と被害からの津波高の推定のため”B”と判定（2012/06/14）","都司・松岡","和歌山県湯浅・広に遡上した南海道津波の調査","『地震研究所彙報　Vol.58』（1983）","p202（Table 5. 湯浅・広における1854年安政南海道津波の主な記録と津波の高さ（T.P.基準））,p203（Fig 17. Distributions of damage to houses, inundation heights (unit:m) and  estimated inundation area of the Ansei Nankaido tsunami (Dec. 24, 1854) in Yuasa and Hiro.）","「安政見聞録附図」","","◎","","『日本地震史料　第四巻』p244","","p202「家のこらず流失」",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","316","和歌山県湯浅・広に遡上した南海道津波の調査 : 1946年南海道および宝永・安政津波について","Field Survey of the Nankaido Tsunamis Inundating Yuasa and Hiro, Wakayama Prefecture : The 1946 Nankaido, 1707 Hoei and 1854 Ansei Tsunamis","417","有田郡湯浅町","本勝寺","Nakamachi","なかまち","和歌山県","有田郡湯浅町","2012年1月","本勝寺","","北側の本勝寺で登録","新測地系","34","2","10.300","135","10","30.500","◎","◎","","","","","T.P.","◎","","","4.00","4.00","","浸水高","◎","","","4.00","4.00","浸水高","その他","自動レベル・標尺を用いて地盤高を測量，浸水面（旧家での聞き取り・寺院の記録から確定）を実測","A","痕跡地点として”本勝寺”を位置設定とし，測量成果による津波高の推定であるため”A”と判定（2012/06/14）","都司・松岡","和歌山県湯浅・広に遡上した南海道津波の調査","『地震研究所彙報　Vol.58』（1983）","p202（Table 5. 湯浅・広における1854年安政南海道津波の主な記録と津波の高さ（T.P.基準））,p203（Fig 17. Distributions of damage to houses, inundation heights (unit:m) and  estimated inundation area of the Ansei Nankaido tsunami (Dec. 24, 1854) in Yuasa and Hiro.）","「安政見聞録附図」","","◎","","『日本地震史料　第四巻』p244","","p202「北は本勝寺（R44）表まで，南は福蔵寺（R45）まで潮来る，表敷居まで浸水，低き家は床まで浸水」，p203「湯浅では新屋敷の小熊徳太郎宅で4.7m，本勝寺・福蔵寺前の道路で4.0m，最勝寺の石段で3.7mと実測された．」",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","316","和歌山県湯浅・広に遡上した南海道津波の調査 : 1946年南海道および宝永・安政津波について","Field Survey of the Nankaido Tsunamis Inundating Yuasa and Hiro, Wakayama Prefecture : The 1946 Nankaido, 1707 Hoei and 1854 Ansei Tsunamis","419","有田郡湯浅町","道町","Domachi","どうまち","和歌山県","有田郡湯浅町","2012年1月","","","道町の宝林寺に登録","新測地系","34","2","12.700","135","10","36.600","○","◎","","","","","T.P.","◎","","","3.00","3.00","","浸水高","◎","","","3.00","3.00","浸水高","その他","自動レベル・標尺を用いて地盤高を測量，浸水面（旧家での聞き取り・寺院の記録から確定）を実測","B","痕跡地点の詳細位置は不明のためFig.17中の「道町（福蔵寺）」を位置設定とし，測量成果と被害からの津波高の推定のため”B”と判定（2012/06/14）","都司・松岡","和歌山県湯浅・広に遡上した南海道津波の調査","『地震研究所彙報　Vol.58』（1983）","p202（Table 5. 湯浅・広における1854年安政南海道津波の主な記録と津波の高さ（T.P.基準））,p203（Fig 17. Distributions of damage to houses, inundation heights (unit:m) and  estimated inundation area of the Ansei Nankaido tsunami (Dec. 24, 1854) in Yuasa and Hiro.）","「安政見聞録附図」","","◎","","『日本地震史料　第四巻』p244","","p202「南札場まで，北伝馬所までみな家に潮入る，養仙川上の家々道町筋伝馬所を見通しに西東とも残らず家々に潮入る」",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","316","和歌山県湯浅・広に遡上した南海道津波の調査 : 1946年南海道および宝永・安政津波について","Field Survey of the Nankaido Tsunamis Inundating Yuasa and Hiro, Wakayama Prefecture : The 1946 Nankaido, 1707 Hoei and 1854 Ansei Tsunamis","421","有田郡湯浅町","北栄","Hokuei","ほくえい","和歌山県","有田郡湯浅町","2012年1月","最勝寺","","","新測地系","34","2","23.100","135","10","34.900","◎","◎","最勝寺の石段3段目","","","","T.P.","◎","","","3.70","3.70","","浸水高","◎","","","3.70","3.70","浸水高","その他","自動レベル・標尺を用いて地盤高を測量，浸水面（旧家での聞き取り・寺院の記録から確定）を実測","A","痕跡地点として”最勝寺”を位置設定とし，測量成果による津波高の推定であるため”A”と判定（2012/06/14）","都司・松岡","和歌山県湯浅・広に遡上した南海道津波の調査","『地震研究所彙報　Vol.58』（1983）","p202（Table 5. 湯浅・広における1854年安政南海道津波の主な記録と津波の高さ（T.P.基準））,p203（Fig 17. Distributions of damage to houses, inundation heights (unit:m) and  estimated inundation area of the Ansei Nankaido tsunami (Dec. 24, 1854) in Yuasa and Hiro.）","","","○","史料を探したが，同じ記述は見つからなかった．恐らく，現地で聞き取り調査をした結果だと考えられる．よって○としておく．","","","p202「最勝寺の石段3段目に潮入る」，p203「湯浅では新屋敷の小熊徳太郎宅で4.7m，本勝寺・福蔵寺前の道路で4.0m，最勝寺の石段で3.7mと実測された．」",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","362","九州東部沿岸における歴史津波の現地調査 : 1662年寛文・1769年明和日向灘および1707年宝永・1854年安政南海道津波","Field Investigation of Historical Tsunamis along the East Coast of Kyushu, West Japan","310","日向市","美々津","mimitsu","みみつ","宮崎県","日向市","2008現在","","","宮崎県日向市美々津町　耳川河口部","新測地系","32","20","16.500","131","36","58.600","○","○","船破損","推定値","","","平均海水面","◎","","","2.00","3.00","","浸水高","○","","","","","記載なし","","","Z","論文の元となった史料に遡れなかったため"Z"と判定する（2010/12/14）","都司・松岡","九州東部沿岸における歴史津波の現地調査―1662年寛文・1769年明和日向灘および1707年宝永・1854年安政南海道津波―","東京大学地震研究所彙報，60，439-459","p.453（本文）
p.455（Fig.17 Distribution of inundation heights (above M.S.L. unit:m) of the 1854 Nankaido tsunami.）
p.456（Table5 九州における安政元年11月5日（1854年12月24日）南海道地震の記録および震度・津波の高さ（推定値））","","","○","原文献遡及調査未完了だが、文献記載と津波高推定から総合的に判断し、信頼度を付している。","","","p.453 l.11",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","430","一本松町","満倉","michikura","みちくら","愛媛県","愛南町","2008現在","","愛南町（2004.10.01）","","新測地系","32","57","1.199","132","36","33.772","○","△","屋根まで波上がる","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1977","大控","","◎","文献id45-24中の同地点（満倉）について，別文献を掲げたもの．","宇和島伊達家文書","「浜辺に有之分は屋根より上へ潮上がり、御手山役処其他流失、納倉も潮浸相成、（中略）浜より奥十町斗の処へいさは船流込候、田畑九分丈位は不残潮に被洗流候」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","684","愛南町","垣内浦","Kakiuchiura","かきうちうら","愛媛県","愛南町","2008現在","垣内","","","新測地系","32","56","51.432","132","36","1.735","○","△","流家多数","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1976","大控","","◎","文献id45-24に掲げられていないが，別の良史料に書かれている地点．","宇和島伊達家文書","「垣内浦・久良浦等も余程の痛にて、家数余計相不残」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","687","一本松町","満倉","michikura","みちくら","愛媛県","愛南町","2008現在","","愛南町（2004.10.01）","","新測地系","32","57","1.199","132","36","33.772","○","△","波が家の屋根まで来る","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1960","二宮家文書","","○","文献id45-24中の同地点（満倉）について，別文献を掲げたもの．C1とする．","城辺町誌","「深浦・久良は（中略）波が屋根まで来て家が多くさらわれた。」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","708","尼崎市","尼崎","amagasaki","あまがさき","兵庫県","尼崎市","2008現在","尼崎城は沿岸部の近い場所に位置することから、内川は城の堀を示している可能性が高い。よって、痕跡値位置は旧左門殿川上流部の尼崎城跡付近の河川内に設定。","","旧左門殿川築地5丁目付近","新測地系","34","42","48.000","135","25","2.000","△","△","内川8尺余高水","","","","","△","","","2.40","2.40","8尺余り","浸水高","○","※2010年9月30日の現地調査では痕跡位置と思われる位置を確認し、地点位置詳細に補足している。（再測量はしていない）","","","","記載なし","","","C","浸水あるも到達地点は確認できず”旧左門殿川上流部”を位置設定とし”C”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1788","浦日記","山口県萩市　山口県文書館・毛利家文庫","△","『瀬戸内海・豊後水道…』中の同地点（尼崎）について，元となった考えられる史料．","","「尼ヶ崎（中略）内川八尺余り之高水となり、」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","721","赤穂市","赤穂","ako","あこう","兵庫県","赤穂市","2008現在","","","御崎 (赤穂海浜公園)","新測地系","34","44","2.623","134","23","40.100","△","△","津波あり","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1738","浅野長愛氏所蔵文書","広島浅野家","△","『瀬戸内海・豊後水道…』中の同地点（赤穂）について，別文献を掲げたもの．","","「赤穂も動揺之儀にて、二十軒斗震倒、塩浜三分一之余津波にて押流し申候」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","723","宇和島市","竜光院","ryukoin","りゅうこういん","愛媛県","宇和島市","2008現在","龍光院","","","新測地系","33","13","30.007","132","34","8.926","○","△","潮押し上げ","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1978","大控","","◎","文献id45-24に掲げられていないが，別の良史料に書かれている地点．","宇和島伊達家文書","「横道［虫損］六七歩潮押上け」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","750","愛南町","平城村","Heijomura","へいじょうむら","愛媛県","愛南町","2008現在","","愛南町（2004.10.01）","愛媛県南宇和郡愛南町御荘平城（観自在寺）","新測地系","32","57","53.089","132","33","50.850","○","△","流家","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1977","大控","","◎","文献id45-24に掲げられていないが，別の良史料に書かれている地点．","宇和島伊達家文書","「平城村流れ家二、三軒にて、其余潮込に相成」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","751","杵築市","杵築","kitsuki","きつき","大分県","杵築市","2008現在","","","大分県杵築市杵築（杵築中央病院）","新測地系","33","24","56.840","131","37","23.812","○","△","潮満ち来たる","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p2390","杵築町役所日記","","◎","地震当時、現地で書かれた良質の史料である。よって信頼度は◎である。","","「六軒町より不時の潮激しく満来たり，余り混雑候て何も手に付不申、倒家も未だ火起こり候様子少しも無之候」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","754","鳴門市","岡崎","okazaki","おかざき","徳島県","鳴門市","2008現在","撫養町岡崎","","徳島県鳴門市撫養町岡崎付近","新測地系","34","10","57.000","134","37","14.000","△","△","汐三，四尺増える","","","","","△","","","0.90","1.20","三，四尺","浸水高","○","","","0.00","0.00","記載なし","","","C","浸水あるも到達地点は確認できず”岡崎付近”を位置設定とし”C”と判定（2010/10/12）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1808","「毎日天気人来帳」","三木文庫所蔵","◎","『瀬戸内海・豊後水道…』中の同地点（岡崎）について，別文献を掲げたもの．これは安政東海による津浪","松茂町誌　上","「岡崎の浜にて汐三、四尺俄に増えぬ。干水に相成、汐の差引鳴門の汐筋にも勝る程に相見え候」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","760","愛南町","下村・藤江村","Shimomura Fujiemura","しもむら・ふじえむら","愛媛県","愛南町","2008現在","","愛南町（2004.10.01）","愛媛県宇和島市北新町藤江二区（浄念寺）","新測地系","33","13","44.126","132","33","47.451","◎","△","波上がる","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1978","大控","","◎","文献id45-24に掲げられていないが，別の良史料に書かれている地点．","宇和島伊達家文書","「御船手後左田多賀社より浄念寺迄差渡し潮押上け」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","805","愛南町","深浦","fukaura","ふかうら","愛媛県","愛南町","2008現在","深浦","","","新測地系","32","56","47.170","132","35","25.285","○","△","流家多数","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1976","大控","","◎","文献id45-24中の同地点（深浦）について，別文献を掲げたもの．","宇和島伊達家文書","「潮一間半も段付押掛参に付、（中略）凡家数百軒の処三十軒残り、余は水中に相成、多分は流失致候由」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","807","愛南町","岩水浦","Iwamizuura","いわみずうら","愛媛県","愛南町","2008現在","岩水","","","新測地系","32","56","36.744","132","36","13.032","○","△","流家多数","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1976","大控","","◎","文献id45-24に掲げられていないが，別の良史料に書かれている地点．","宇和島伊達家文書","「岩水浦は家三、四軒相残候斗にて、皆流失致候」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","383","新収日本地震史料　第五巻別巻五－二","New Collection of Material for the history of Japanese Earthquakes.","959","愛南町","久良浦","Hisayoshiura","ひさよしうら","愛媛県","愛南町","2008現在","久良","","","新測地系","32","56","43.163","132","32","48.484","○","△","流家多数","","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため”Z”と判定（2010/10/04）","都司・松岡","新収日本地震史料第五巻別巻五ノ二","","p1976","大控","","◎","文献id45-24に掲げられていないが，別の良史料に書かれている地点．","宇和島伊達家文書","「垣内浦・久良浦等も余程の痛にて、家数余計相不残」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","393","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","Tsunami Behaviors in the Seto Inland Sea and Bungo Channel Caused by the Nankaido Earthquakes in 1707, 1854 and 1946","148","臼杵市","臼杵","usuki","うすき","大分県","臼杵市","2008現在","","","大分県臼杵市　臼杵川河口部","新測地系","33","7","24.700","131","47","54.400","○","△","田畑・漁船など被害多数","推定値","","","平均海水面","◎","","","2.50","2.50","","浸水高","○","","","","","記載なし","","","D","浸水あるも到達地点は確認できず”臼杵川河口部”を位置設定とするが推定値のため”D”と判定（2010/10/15）","都司・松岡","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","","p.41～42（Table2.　安政元年11月5日（1854年12月24日）南海道地震における豊後水道沿岸の津波記録および津波の高さ（推定値））
p.44(Fig.4. Distribution of inundation heights (above M.S.L. unit: m) inferred from old documents for the 1854 Ansei Nankaido tsunami. Closed circles show the new data.)","御会所日記","稲葉家文書、臼杵市立図書館所蔵","◎","当時書かれた史料なので、◎である。","「新収史料」第五巻別巻五ノ二、p2412","","「一　今申半刻過地震、一方不成大動（中略）無程沖鳴動、洪波打寄来る、辻井戸辺等打上げ、御掘桂所石打返、道洗ひ崩し大手御門内外も潮込入る、祇園洲過半同様、地低之場所は通路難出来（中略，p2426に飛ぶ）田畑潰潮押等　五十九町二畝余、漁船破損二十四艘」",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","393","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","Tsunami Behaviors in the Seto Inland Sea and Bungo Channel Caused by the Nankaido Earthquakes in 1707, 1854 and 1946","170","倉敷市","小川","ogawa","おがわ","岡山県","倉敷市","2008現在","小川","","岡山県倉敷市　平成橋左岸（児島小川町）","新測地系","34","27","57.000","134","48","34.000","○","△","塩田損亡","推定値","","","平均海水面","","","","2.00","2.00","","浸水高","○","","","0.00","0.00","記載なし","","","X","津波による痕跡ではなく文献信頼度が”×”のため”Ｚ”と判定（2012/06/28）","都司・松岡","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","","p.40（Table1.　安政元年11月5日（1854年12月24日）南海道地震における瀬戸内海各地の津波記録および津波の高さ（推定値））
p.44(Fig.4. Distribution of inundation heights (above M.S.L. unit: m) inferred from old documents for the 1854 Ansei Nankaido tsunami. Closed circles show the new data.)","","岡山県味野村荻野家文書（「諸御注進書上類留帳」）","×","原文書による限り、ここで地震による津波があったことは全く記されていない。誤読によるため×とする。","「新収史料」第五巻別巻五ノ二、p1684","","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","393","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","Tsunami Behaviors in the Seto Inland Sea and Bungo Channel Caused by the Nankaido Earthquakes in 1707, 1854 and 1946","216","東予市","壬生川","nyugawa","にゅうがわ","愛媛県","西条市","","","東予市（2004.11.01）","愛媛県西条市　新川河口部","新測地系","33","56","45.900","133","5","15.100","○","△","","推定値","","","平均海水面","","地盤沈降「地震以後、高潮満ちるようになり、船の出入障害」","","1.00","1.00","","浸水高","○","","","","","記載なし","","","D","到達地点は確認できず”新川河口部”を位置設定とするが推定値のため”D”と判定（2010/10/15）","都司・松岡","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","","p.40（Table1.　安政元年11月5日（1854年12月24日）南海道地震における瀬戸内海各地の津波記録および津波の高さ（推定値））
p.44(Fig.4. Distribution of inundation heights (above M.S.L. unit: m) inferred from old documents for the 1854 Ansei Nankaido tsunami. Closed circles show the new data.)","松山藩壬生川浦番所記録","松山藩壬生川浦番所記録（愛媛県近世地方史料　五）","◎","当時書かれたと思われる史料なので、◎とする。","「新収史料」第五巻別巻五ノ二、p2068","","「十一月五日、非常の大地震有之、其以後高汐満候様罷成、（中略）壬生川浦は船の出入害障共相可成」",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","393","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","Tsunami Behaviors in the Seto Inland Sea and Bungo Channel Caused by the Nankaido Earthquakes in 1707, 1854 and 1946","244","鶴見町","大島","ohshima","おおしま","大分県","佐伯市","2008現在","※大島にいくつか点在する集落の中間に位置するため、田野浦に仮定","佐伯市（2005.03.03）","大分県佐伯市鶴見町田野浦　大島小学校","新測地系","32","58","0.000","132","4","19.000","○","△","","推定値","","","平均海水面","◎","","","2.00","2.00","","浸水高","○","高さは記事の値から推定したもの（2010/12/10　羽鳥先生確認）","","","","記載なし","","","D","到達地点は確認できず”大島小学校”を位置設定とするが推定値のため”D”と判定（2010/10/15）","都司・松岡","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","","p.41～42（Table2.　安政元年11月5日（1854年12月24日）南海道地震における豊後水道沿岸の津波記録および津波の高さ（推定値））
p.44(Fig.4. Distribution of inundation heights (above M.S.L. unit: m) inferred from old documents for the 1854 Ansei Nankaido tsunami. Closed circles show the new data.)","御用日記","佐伯毛利家文書","◎","当時書かれた史料なので、◎である。","「新収史料」第五巻別巻五ノ二、p2435","","「不時に潮三四度差引き有之、平常より四五尺程満上り」",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","393","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","Tsunami Behaviors in the Seto Inland Sea and Bungo Channel Caused by the Nankaido Earthquakes in 1707, 1854 and 1946","256","尼崎市","尼崎","amagasaki","あまがさき","兵庫県","尼崎市","2008現在","記事記載の「内川」が不明であり、尼崎城が沿岸部の近い場所に位置することから、城の堀を示している可能性が高いと推定、旧門殿川上流部の尼崎城跡付近の河川付近に設定。","","旧左門殿川築地5丁目付近","新測地系","34","42","48.000","135","25","2.000","○","△","内川8尺余高水","史料・推定値","","","平均海水面","","","","2.40","2.40","8尺余り","浸水高","○","2010年9月30日の現地調査では痕跡位置と思われる位置を確認し、地点位置詳細に補足している。（再測量はしていない）","","","","記載なし","","","C","浸水あるも到達地点は確認できず”旧左門殿川上流部”を位置設定とし”C”と判定（2010/10/04）","都司・松岡","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","","p.40（Table1.　安政元年11月5日（1854年12月24日）南海道地震における瀬戸内海各地の津波記録および津波の高さ（推定値））
p.44(Fig.4. Distribution of inundation heights (above M.S.L. unit: m) inferred from old documents for the 1854 Ansei Nankaido tsunami. Closed circles show the new data.)","「浦日記」","","○","史料は当時書かれたものであるが、大坂からの聞き書きであるので、ここでは○とする。なおID45-15では別の史料を引用し、津波の高さを2.5mとしている。","「新収日本地震史料　第五巻別巻五―二」p1788","「尼ヶ崎　十一月四日五ツ半時より大地震也、（中略）内川八尺余り之高水となり、（以下略）」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","393","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","Tsunami Behaviors in the Seto Inland Sea and Bungo Channel Caused by the Nankaido Earthquakes in 1707, 1854 and 1946","260","佐伯市","佐伯","saiki","さいき","大分県","佐伯市","2008現在","","","大分県佐伯市　番匠川河口部","新測地系","32","57","51.700","131","55","24.700","○","△","市中浸水、6日まで不時干満あり","推定値","","","平均海水面","◎","","","3.00","3.00","","浸水高","○","","","","","記載なし","","","D","浸水あるも到達地点は確認できず”保土島局”を位置設定とするが推定値のため”D”と判定（2010/10/15）","都司・松岡","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","","p.41～42（Table2.　安政元年11月5日（1854年12月24日）南海道地震における豊後水道沿岸の津波記録および津波の高さ（推定値））
p.44(Fig.4. Distribution of inundation heights (above M.S.L. unit: m) inferred from old documents for the 1854 Ansei Nankaido tsunami. Closed circles show the new data.)","御用日記","佐伯毛利家文書","◎","当時書かれた史料なので、◎である。","「新収史料」第五巻別巻五ノ二、p2432","","「申下刻俄に高潮川内に込入り、枡方大土手外水一面に相成，市中大に騒動し（中略）潮折々急に満干有之」",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","393","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","Tsunami Behaviors in the Seto Inland Sea and Bungo Channel Caused by the Nankaido Earthquakes in 1707, 1854 and 1946","262","大分市","大分","oita","おおいた","大分県","大分市","2008現在","","","大分県大分市　大分川河口部","新測地系","33","15","32.500","131","37","13.000","○","△","数度干満あり","推定値","","","平均海水面","◎","","","1.50","1.50","","浸水高","○","","","","","記載なし","","","D","浸水あるも到達地点は確認できず”大分川河口部”を位置設定とするが推定値のため”D”と判定（2010/10/15）","都司・松岡","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","","p.41～42（Table2.　安政元年11月5日（1854年12月24日）南海道地震における豊後水道沿岸の津波記録および津波の高さ（推定値））
p.44(Fig.4. Distribution of inundation heights (above M.S.L. unit: m) inferred from old documents for the 1854 Ansei Nankaido tsunami. Closed circles show the new data.)","広瀬久兵衛日記","","◎","当時書かれた日記なので、◎である。","「新収史料」第五巻別巻五ノ二、p2411","","「晴　申中刻大地震，潮数度干満有之」",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","393","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","Tsunami Behaviors in the Seto Inland Sea and Bungo Channel Caused by the Nankaido Earthquakes in 1707, 1854 and 1946","284","豊町","御手洗（大崎下島）","mitarai","みたらい","広島県","呉市","","豊町御手洗","呉市（2005.03.20）","大崎下島　谷汽船のりば","新測地系","34","10","48.000","132","52","0.000","○","△","土留の杭・土俵流失","推定値","","","平均海水面","","","","1.50","1.50","","浸水高","○","","","0.00","0.00","記載なし","","","X","津波による痕跡ではなく文献信頼度が”×”のため”X”と判定（2012/06/28）","都司・松岡","瀬戸内海・豊後水道沿岸における宝永（1707）・安政（1854）・昭和（1946）南海道津波の挙動","","p.40（Table1.　安政元年11月5日（1854年12月24日）南海道地震における瀬戸内海各地の津波記録および津波の高さ（推定値））
p.44(Fig.4. Distribution of inundation heights (above M.S.L. unit: m) inferred from old documents for the 1854 Ansei Nankaido tsunami. Closed circles show the new data.)","","御手洗町役場「町用格別覚」","×","原文は風波の被害であって、津波による被害ではない。誤読によるため×とする。","「新収史料」第五巻別巻五ノ二、p1730","","",""
